#Name: J/ApJ/746/169
#Title: Luminosity function of broad-line quasars (Shen+, 2012)
#Table J_ApJ_746_169_table4:
#Name: J/ApJ/746/169/table4
#Title: Model LF and BHMF
#---Details of Columns:
#    logM ([Msun])   (F6.3)  [6/11] True Black Hole mass of the bin [ucd=phys.mass]
#    logPhiMa ([-])  (F7.3)  [-18.85/-4.28] Median BHMF for all BHs log{Phi}o (in Mpc^-3^logMsun^-1^ units) [ucd=phys.luminosity.fun]
#    ElogPhiMa ([-]) (F7.3)  The 84% percentile BHMF for logPhiMa log{Phi}+ (in Mpc^-3^logMsun^-1^ units) [ucd=stat.error]
#    elogPhiMa ([-]) (F7.3)  The 16% percentile BHMF for logPhiMa log{Phi}- (in Mpc^-3^logMsun^-1^ units) [ucd=stat.error]
# ------ ------- ------- -------
# l              E       e            ogM ([ logPhiM logPhiM logPhiM
# ogM ([ logPhiM logPhiM logPhiM
# Msun]) a ([-]) a ([-]) a ([-])
# ------ ------- ------- -------
  7.675  -6.111  -5.530  -6.780
  7.700  -6.017  -5.451  -6.674
  7.725  -5.927  -5.374  -6.571
  7.750  -5.839  -5.300  -6.470
  7.775  -5.754  -5.228  -6.373
  7.800  -5.672  -5.159  -6.278
  7.825  -5.593  -5.092  -6.186
  7.850  -5.516  -5.029  -6.097
  7.875  -5.442  -4.967  -6.011
  7.900  -5.372  -4.909  -5.928
  7.925  -5.304  -4.853  -5.848
  7.950  -5.239  -4.800  -5.771
  7.975  -5.176  -4.749  -5.696
  8.000  -5.117  -4.702  -5.624
  8.025  -5.060  -4.657  -5.555
  8.050  -5.007  -4.614  -5.489
  8.075  -4.956  -4.574  -5.425
  8.100  -4.908  -4.538  -5.365
  8.125  -4.862  -4.504  -5.307
  8.150  -4.820  -4.473  -5.252
  8.175  -4.781  -4.445  -5.199
  8.200  -4.744  -4.420  -5.151
  8.225  -4.710  -4.397  -5.104
  8.250  -4.679  -4.377  -5.061
  8.275  -4.652  -4.361  -5.020
  8.300  -4.626  -4.347  -4.983
  8.325  -4.604  -4.336  -4.948
  8.350  -4.585  -4.327  -4.917
  8.375  -4.568  -4.322  -4.888
  8.400  -4.555  -4.320  -4.862
  8.425  -4.544  -4.320  -4.839
  8.450  -4.536  -4.323  -4.818
  8.475  -4.531  -4.329  -4.801
  8.500  -4.529  -4.338  -4.786
  8.525  -4.530  -4.349  -4.775
  8.550  -4.534  -4.364  -4.766
  8.575  -4.541  -4.382  -4.760
  8.600  -4.551  -4.402  -4.757
  8.625  -4.564  -4.425  -4.757
  8.650  -4.580  -4.451  -4.760
  8.675  -4.599  -4.480  -4.766
  8.700  -4.621  -4.510  -4.775
  8.725  -4.647  -4.543  -4.787
  8.750  -4.675  -4.578  -4.803
  8.775  -4.707  -4.614  -4.822
  8.800  -4.741  -4.653  -4.845
  8.825  -4.778  -4.694  -4.871
  8.850  -4.818  -4.737  -4.902
  8.875  -4.860  -4.782  -4.938
  8.900  -4.904  -4.829  -4.978
  8.925  -4.950  -4.877  -5.022
  8.950  -4.998  -4.927  -5.069
  8.975  -5.048  -4.979  -5.121
  9.000  -5.101  -5.032  -5.177
  9.025  -5.156  -5.086  -5.236
  9.050  -5.213  -5.142  -5.301
  9.075  -5.273  -5.199  -5.371
  9.100  -5.335  -5.258  -5.446
  9.125  -5.401  -5.318  -5.524
  9.150  -5.471  -5.380  -5.606
  9.175  -5.544  -5.444  -5.690
  9.200  -5.620  -5.510  -5.778
  9.225  -5.700  -5.579  -5.868
  9.250  -5.782  -5.650  -5.962
  9.275  -5.868  -5.724  -6.058
  9.300  -5.956  -5.801  -6.158
  9.325  -6.047  -5.881  -6.260
  9.350  -6.141  -5.964  -6.366
  9.375  -6.238  -6.049  -6.473
  9.400  -6.337  -6.137  -6.584
  9.425  -6.440  -6.228  -6.698
  9.450  -6.545  -6.322  -6.814
  9.475  -6.652  -6.419  -6.933
  9.500  -6.763  -6.518  -7.054
  9.525  -6.876  -6.620  -7.177
  9.550  -6.991  -6.724  -7.302
  9.575  -7.109  -6.831  -7.428
  9.600  -7.228  -6.940  -7.556
  9.625  -7.350  -7.052  -7.684
  9.650  -7.472  -7.165  -7.812
  9.675  -7.595  -7.281  -7.939
  9.700  -7.718  -7.397  -8.064
  9.725  -7.840  -7.515  -8.186
  9.750  -7.961  -7.634  -8.303
  9.775  -8.077  -7.751  -8.416
  9.800  -8.190  -7.868  -8.524
  9.825  -8.298  -7.981  -8.624
  9.850  -8.398  -8.090  -8.717
  9.875  -8.493  -8.194  -8.804
  9.900  -8.580  -8.288  -8.885
  9.925  -8.659  -8.374  -8.961
  9.950  -8.730  -8.450  -9.032
  9.975  -8.794  -8.518  -9.099
 10.000  -8.852  -8.578  -9.163
 10.025  -8.903  -8.630  -9.222
 10.050  -8.949  -8.674  -9.277
 10.075  -8.991  -8.713  -9.331
 10.100  -9.028  -8.747  -9.380
 10.125  -9.061  -8.777  -9.426
 10.150  -9.091  -8.806  -9.471
 10.175  -9.118  -8.833  -9.513
 10.200  -9.144  -8.860  -9.552
 10.225  -9.170  -8.887  -9.588
 10.250  -9.196  -8.913  -9.620
 10.275  -9.222  -8.940  -9.652
 10.300  -9.247  -8.967  -9.682
 10.325  -9.275  -8.995  -9.711
 10.350  -9.303  -9.023  -9.740
 10.375  -9.332  -9.052  -9.771
 10.400  -9.362  -9.081  -9.804
 10.425  -9.393  -9.110  -9.839
 10.450  -9.425  -9.139  -9.873
 10.475  -9.458  -9.169  -9.911
 10.500  -9.491  -9.201  -9.949
 10.525  -9.526  -9.232  -9.988
 10.550  -9.561  -9.264 -10.029
 10.575  -9.598  -9.297 -10.071
 10.600  -9.636  -9.329 -10.115
 10.625  -9.673  -9.363 -10.161
 10.650  -9.713  -9.398 -10.208
 10.675  -9.752  -9.433 -10.257
 10.700  -9.794  -9.468 -10.308
 10.725  -9.835  -9.503 -10.359
 10.750  -9.878  -9.540 -10.413
 10.775  -9.922  -9.577 -10.467
 10.800  -9.966  -9.615 -10.523
 10.825 -10.011  -9.654 -10.581
 10.850 -10.058  -9.693 -10.641
 10.875 -10.105  -9.733 -10.703
 10.900 -10.153  -9.774 -10.765
 10.925 -10.202  -9.815 -10.830
 10.950 -10.252  -9.856 -10.895
 10.975 -10.303  -9.899 -10.962
 11.000 -10.354  -9.941 -11.032
