#Name: J/ApJ/746/169
#Title: Luminosity function of broad-line quasars (Shen+, 2012)
#Table J_ApJ_746_169_table4:
#Name: J/ApJ/746/169/table4
#Title: Model LF and BHMF
#---Details of Columns:
#    logM ([Msun])   (F6.3)  [6/11] True Black Hole mass of the bin [ucd=phys.mass]
#    logPhiMa ([-])  (F7.3)  [-18.85/-4.28] Median BHMF for all BHs log{Phi}o (in Mpc^-3^logMsun^-1^ units) [ucd=phys.luminosity.fun]
#    ElogPhiMa ([-]) (F7.3)  The 84% percentile BHMF for logPhiMa log{Phi}+ (in Mpc^-3^logMsun^-1^ units) [ucd=stat.error]
#    elogPhiMa ([-]) (F7.3)  The 16% percentile BHMF for logPhiMa log{Phi}- (in Mpc^-3^logMsun^-1^ units) [ucd=stat.error]
# ------ ------- ------- -------
# l              E       e            ogM ([ logPhiM logPhiM logPhiM
# ogM ([ logPhiM logPhiM logPhiM
# Msun]) a ([-]) a ([-]) a ([-])
# ------ ------- ------- -------
  6.900  -8.647  -7.717  -9.441
  6.925  -8.494  -7.586  -9.280
  6.950  -8.343  -7.456  -9.120
  6.975  -8.195  -7.329  -8.963
  7.000  -8.050  -7.203  -8.808
  7.025  -7.907  -7.081  -8.656
  7.050  -7.768  -6.961  -8.508
  7.075  -7.631  -6.843  -8.362
  7.100  -7.497  -6.726  -8.219
  7.125  -7.366  -6.611  -8.077
  7.150  -7.238  -6.499  -7.939
  7.175  -7.113  -6.389  -7.803
  7.200  -6.990  -6.281  -7.670
  7.225  -6.871  -6.177  -7.539
  7.250  -6.754  -6.075  -7.411
  7.275  -6.641  -5.976  -7.287
  7.300  -6.531  -5.880  -7.165
  7.325  -6.423  -5.788  -7.046
  7.350  -6.318  -5.697  -6.930
  7.375  -6.217  -5.609  -6.816
  7.400  -6.119  -5.524  -6.706
  7.425  -6.023  -5.442  -6.599
  7.450  -5.931  -5.361  -6.495
  7.475  -5.841  -5.283  -6.393
  7.500  -5.754  -5.209  -6.294
  7.525  -5.670  -5.136  -6.198
  7.550  -5.588  -5.065  -6.105
  7.575  -5.509  -4.998  -6.014
  7.600  -5.433  -4.933  -5.926
  7.625  -5.359  -4.871  -5.841
  7.650  -5.288  -4.812  -5.759
  7.675  -5.220  -4.756  -5.680
  7.700  -5.154  -4.703  -5.604
  7.725  -5.092  -4.652  -5.529
  7.750  -5.032  -4.604  -5.459
  7.775  -4.974  -4.559  -5.390
  7.800  -4.920  -4.517  -5.325
  7.825  -4.869  -4.478  -5.262
  7.850  -4.820  -4.442  -5.203
  7.875  -4.774  -4.408  -5.146
  7.900  -4.731  -4.378  -5.092
  7.925  -4.691  -4.350  -5.041
  7.950  -4.654  -4.325  -4.993
  7.975  -4.620  -4.303  -4.947
  8.000  -4.588  -4.284  -4.905
  8.025  -4.560  -4.268  -4.865
  8.050  -4.534  -4.255  -4.828
  8.075  -4.511  -4.245  -4.795
  8.100  -4.491  -4.238  -4.764
  8.125  -4.474  -4.233  -4.736
  8.150  -4.460  -4.232  -4.711
  8.175  -4.449  -4.233  -4.689
  8.200  -4.440  -4.238  -4.670
  8.225  -4.435  -4.245  -4.654
  8.250  -4.432  -4.255  -4.641
  8.275  -4.433  -4.268  -4.631
  8.300  -4.436  -4.285  -4.623
  8.325  -4.443  -4.304  -4.619
  8.350  -4.452  -4.325  -4.617
  8.375  -4.465  -4.349  -4.619
  8.400  -4.481  -4.376  -4.623
  8.425  -4.500  -4.405  -4.630
  8.450  -4.522  -4.436  -4.641
  8.475  -4.548  -4.468  -4.655
  8.500  -4.577  -4.503  -4.673
  8.525  -4.609  -4.540  -4.694
  8.550  -4.644  -4.578  -4.721
  8.575  -4.682  -4.618  -4.752
  8.600  -4.721  -4.660  -4.787
  8.625  -4.763  -4.703  -4.827
  8.650  -4.807  -4.747  -4.870
  8.675  -4.853  -4.793  -4.917
  8.700  -4.901  -4.841  -4.968
  8.725  -4.952  -4.890  -5.025
  8.750  -5.004  -4.941  -5.086
  8.775  -5.059  -4.993  -5.153
  8.800  -5.117  -5.047  -5.224
  8.825  -5.178  -5.103  -5.300
  8.850  -5.243  -5.161  -5.378
  8.875  -5.311  -5.221  -5.460
  8.900  -5.383  -5.283  -5.544
  8.925  -5.457  -5.348  -5.632
  8.950  -5.535  -5.416  -5.723
  8.975  -5.615  -5.486  -5.816
  9.000  -5.699  -5.558  -5.912
  9.025  -5.785  -5.634  -6.011
  9.050  -5.874  -5.713  -6.113
  9.075  -5.966  -5.794  -6.217
  9.100  -6.061  -5.878  -6.324
  9.125  -6.158  -5.965  -6.433
  9.150  -6.258  -6.055  -6.544
  9.175  -6.361  -6.147  -6.657
  9.200  -6.467  -6.242  -6.772
  9.225  -6.574  -6.340  -6.888
  9.250  -6.684  -6.440  -7.004
  9.275  -6.796  -6.543  -7.121
  9.300  -6.909  -6.648  -7.235
  9.325  -7.024  -6.755  -7.349
  9.350  -7.140  -6.864  -7.461
  9.375  -7.255  -6.974  -7.572
  9.400  -7.370  -7.085  -7.679
  9.425  -7.482  -7.198  -7.784
  9.450  -7.591  -7.310  -7.887
  9.475  -7.695  -7.419  -7.986
  9.500  -7.793  -7.525  -8.081
  9.525  -7.884  -7.626  -8.169
  9.550  -7.971  -7.720  -8.253
  9.575  -8.052  -7.806  -8.333
  9.600  -8.125  -7.882  -8.409
  9.625  -8.190  -7.948  -8.478
  9.650  -8.251  -8.006  -8.540
  9.675  -8.305  -8.056  -8.595
  9.700  -8.352  -8.100  -8.643
  9.725  -8.391  -8.137  -8.683
  9.750  -8.425  -8.172  -8.717
  9.775  -8.454  -8.204  -8.746
  9.800  -8.479  -8.234  -8.770
  9.825  -8.502  -8.264  -8.790
  9.850  -8.522  -8.292  -8.806
  9.875  -8.542  -8.321  -8.821
  9.900  -8.561  -8.348  -8.833
  9.925  -8.581  -8.377  -8.845
  9.950  -8.601  -8.405  -8.857
  9.975  -8.622  -8.433  -8.870
 10.000  -8.644  -8.461  -8.883
 10.025  -8.668  -8.490  -8.898
 10.050  -8.691  -8.518  -8.915
 10.075  -8.717  -8.546  -8.933
 10.100  -8.743  -8.575  -8.954
 10.125  -8.770  -8.604  -8.976
 10.150  -8.798  -8.632  -9.000
 10.175  -8.826  -8.661  -9.026
 10.200  -8.855  -8.689  -9.055
 10.225  -8.885  -8.719  -9.085
 10.250  -8.916  -8.749  -9.118
 10.275  -8.947  -8.778  -9.152
 10.300  -8.980  -8.809  -9.188
 10.325  -9.014  -8.839  -9.226
 10.350  -9.047  -8.869  -9.265
 10.375  -9.083  -8.900  -9.306
 10.400  -9.118  -8.932  -9.349
 10.425  -9.154  -8.963  -9.395
 10.450  -9.191  -8.995  -9.441
 10.475  -9.230  -9.028  -9.489
 10.500  -9.270  -9.060  -9.539
 10.525  -9.310  -9.093  -9.590
 10.550  -9.352  -9.128  -9.644
 10.575  -9.394  -9.162  -9.698
 10.600  -9.437  -9.197  -9.754
 10.625  -9.481  -9.233  -9.812
 10.650  -9.527  -9.268  -9.871
 10.675  -9.573  -9.305  -9.931
 10.700  -9.619  -9.342  -9.993
 10.725  -9.668  -9.380 -10.058
 10.750  -9.716  -9.418 -10.123
 10.775  -9.767  -9.457 -10.190
 10.800  -9.818  -9.497 -10.258
 10.825  -9.870  -9.537 -10.327
 10.850  -9.924  -9.578 -10.398
 10.875  -9.978  -9.620 -10.469
 10.900 -10.034  -9.662 -10.543
 10.925 -10.091  -9.706 -10.617
 10.950 -10.148  -9.750 -10.693
 10.975 -10.207  -9.794 -10.770
 11.000 -10.267  -9.840 -10.848
